"_raw",host,source,sourcetype,"_indextime","_sourcetype","_time"
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d77b"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/36"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d77a"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/35"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d779"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/34"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d778"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/33"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d777"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/32"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d776"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/31"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d775"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/30"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d774"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/29"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d773"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/28"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
"{""device"": ""a.a.a.c"", ""Row_info"": {""eth_outdiscard"": ""0"", ""eth_clear_counters"": ""never"", ""eth_outrate1_bits"": ""0"", ""medium"": ""broadcast"", ""eth_indiscard"": ""0"", ""eth_inerr"": ""0"", ""eth_reliability"": ""255"", ""eth_nocarrier"": ""0"", ""eth_outpause"": ""0"", ""eth_hw_desc"": ""1000/10000 Ethernet"", ""eth_lostcarrier"": ""0"", ""eth_txload"": ""1"", ""eth_outrate1_pkts"": ""0"", ""eth_mdix"": ""off"", ""eth_outucast"": ""0"", ""eth_hw_addr"": ""0022.bdf6.cd31"", ""eth_ethertype"": ""0x8100"", ""eth_swt_monitor"": ""off"", ""eth_dly"": ""10"", ""eth_babbles"": ""0"", ""eth_deferred"": ""0"", ""state_rsn_desc"": ""XCVR not inserted"", ""eth_inrate1_pkts"": ""0"", ""eth_inucast"": ""0"", ""eth_inbcast"": ""0"", ""eth_outbcast"": ""0"", ""eth_coll"": ""0"", ""eth_latecoll"": ""0"", ""eth_inbytes"": ""0"", ""eth_load_interval1_rx"": ""30"", ""eth_nobuf"": ""0"", ""eth_link_flapped"": ""never"", ""eth_load_interval1_tx"": ""30"", ""eth_beacon"": ""off"", ""eth_duplex"": ""auto"", ""eth_in_ifdown_drops"": ""0"", ""eth_jumbo_inpkts"": ""0"", ""eth_mtu"": ""1500"", ""eth_runts"": ""0"", ""eth_dribble"": ""0"", ""eth_bia_addr"": ""7426.ac10.d772"", ""state"": ""down"", ""eth_bad_proto"": ""0"", ""eth_out_flowctrl"": ""off"", ""eth_crc"": ""0"", ""eth_underrun"": ""0"", ""eth_inpause"": ""0"", ""eth_frame"": ""0"", ""eth_outerr"": ""0"", ""eth_jumbo_outpkts"": ""0"", ""eth_outmcast"": ""0"", ""eth_storm_supp"": ""0"", ""eth_eee_state"": ""n/a"", ""eth_outpkts"": ""0"", ""eth_bw"": ""10000000"", ""admin_state"": ""down"", ""eth_watchdog"": ""0"", ""share_state"": ""Dedicated"", ""eth_inrate1_bits"": ""0"", ""eth_speed"": ""auto-speed"", ""eth_reset_cntr"": ""0"", ""eth_autoneg"": ""on"", ""eth_rxload"": ""1"", ""eth_ignored"": ""0"", ""eth_outbytes"": ""0"", ""eth_giants"": ""0"", ""eth_inmcast"": ""0"", ""eth_overrun"": ""0"", ""eth_inpkts"": ""0"", ""interface"": ""Ethernet4/27"", ""eth_bad_eth"": ""0"", ""eth_in_flowctrl"": ""off""}, ""timestamp"": ""2014-09-03 20:42:55"", ""component"": ""nxinterface""}","Splunk-host","/opt/splunk/etc/apps/TA_cisco-Nexus-9k/bin/collect.py -inputFile input.txt","cisco:nexus:json",1409791375,"cisco:nexus:json",1409791373
