"tmp_epochtime",host,index,COMMAND,count
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-data/xvda1]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-eofblocks/x]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-log/xvda1]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-reclaim/xvd]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs_mru_cache]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfsaild/xvda1]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfsalloc]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xprtiod]",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",acpid,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",agetty,40
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","amazon-ssm-agent",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",atd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",auditd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",awk,24
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",bash,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",chronyd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",crond,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","dbus-daemon",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",dhclient,40
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",gssproxy,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",irqbalance,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",lsmd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",lvmetad,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",master,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",pickup,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",ps,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",qmgr,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rngd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rpcbind,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rsyslogd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sadc,4
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sar,4
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sh,28
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","signalfx-agent",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","signalfx-agent/bin/collectd",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",splunkd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sshd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","sshd:",40
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","ssm-agent-worker",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",su,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sudo,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",systemd,20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-journald",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-logind",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-udevd",20
1626456000,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",tee,24
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","-bash",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ata_sff]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[cpuhp/0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[cpuhp/1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[crypto]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[edac-poller]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ena]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ipv6_addrconf]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kauditd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kblockd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kcompactd0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kdevtmpfs]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[khugepaged]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[khungtaskd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kintegrityd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksmd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksoftirqd/0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksoftirqd/1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kstrp]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kswapd0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kthreadd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kthrotld]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:0H]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:1H]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:2]",16
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:0H]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:1H]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:3]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/u30:0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/u30:2]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[md]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[migration/0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[migration/1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[mm_percpu_wq]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[netns]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[oom_reaper]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[rcu_bh]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[rcu_sched]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[rpciod]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_eh_0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_eh_1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_tmf_0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_tmf_1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[splunkd",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[watchdog/0]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[watchdog/1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[watchdogd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[writeback]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xenbus]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xenwatch]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-buf/xvda1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-cil/xvda1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-conv/xvda1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-data/xvda1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-eofblocks/x]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-log/xvda1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-reclaim/xvd]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs_mru_cache]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfsaild/xvda1]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfsalloc]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xprtiod]",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",acpid,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",agetty,40
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","amazon-ssm-agent",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",atd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",auditd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",awk,28
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",bash,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",chronyd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",crond,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","dbus-daemon",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",dhclient,40
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",gssproxy,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",irqbalance,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",lsmd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",lvmetad,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",master,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",pickup,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",ps,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",qmgr,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rngd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rpcbind,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rsyslogd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sadc,8
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sar,8
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sh,36
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","signalfx-agent",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","signalfx-agent/bin/collectd",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",splunkd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sshd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","sshd:",64
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","ssm-agent-worker",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",su,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sudo,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",systemd,20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-journald",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-logind",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-udevd",20
1626456300,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",tee,28
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","-bash",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ata_sff]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[cpuhp/0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[cpuhp/1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[crypto]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[edac-poller]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ena]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ipv6_addrconf]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kauditd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kblockd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kcompactd0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kdevtmpfs]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[khugepaged]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[khungtaskd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kintegrityd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksmd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksoftirqd/0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksoftirqd/1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kstrp]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kswapd0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kthreadd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kthrotld]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:0H]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:1H]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:2]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:0H]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:1H]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:2]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:3]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/u30:0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/u30:2]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[md]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[migration/0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[migration/1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[mm_percpu_wq]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[netns]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[oom_reaper]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[rcu_bh]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[rcu_sched]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[rpciod]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_eh_0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_eh_1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_tmf_0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[scsi_tmf_1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[splunkd",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[watchdog/0]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[watchdog/1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[watchdogd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[writeback]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xenbus]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xenwatch]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-buf/xvda1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-cil/xvda1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-conv/xvda1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-data/xvda1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-eofblocks/x]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-log/xvda1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs-reclaim/xvd]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfs_mru_cache]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfsaild/xvda1]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xfsalloc]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[xprtiod]",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",acpid,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",agetty,40
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","amazon-ssm-agent",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",atd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",auditd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",awk,24
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",bash,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",chronyd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",crond,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","dbus-daemon",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",dhclient,40
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",gssproxy,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",irqbalance,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",lsmd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",lvmetad,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",master,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",pickup,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",ps,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",qmgr,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rngd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rpcbind,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",rsyslogd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sadc,4
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sar,4
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sh,28
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","signalfx-agent",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","signalfx-agent/bin/collectd",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",splunkd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sshd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","sshd:",40
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","ssm-agent-worker",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",su,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",sudo,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",systemd,20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-journald",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-logind",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","systemd-udevd",20
1626456600,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics",tee,24
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","-bash",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ata_sff]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[cpuhp/0]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[cpuhp/1]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[crypto]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[edac-poller]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ena]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ipv6_addrconf]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kauditd]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kblockd]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kcompactd0]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kdevtmpfs]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[khugepaged]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[khungtaskd]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kintegrityd]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksmd]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksoftirqd/0]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[ksoftirqd/1]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kstrp]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kswapd0]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kthreadd]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kthrotld]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:0H]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:0]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:1H]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:1]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/0:2]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:0H]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:1H]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:1]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/1:2]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/u30:0]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[kworker/u30:2]",20
1626456900,"ip-172-31-19-173.us-west-1.compute.internal","itsi_im_metrics","[md]",20
